編號,車位類別,車位價格,車位面積平方公尺
RPWNMLQLNHMFFFL37CA,升降機械,0,
RPRNMLMJOHMFFFL98CA,坡道平面,0,
RPWPMLOKOHMFFFL37CA,坡道機械,0,12.98
RPPOMLPLNHMFFGL76CA,坡道機械,0,14.44
RPQOMLPLNHMFFGL86CA,坡道平面,0,26.15
RPVNMLOLNHMFFHL27CA,坡道平面,350000,28.97
RPQNMLRLNHMFFAB08DA,坡道平面,1000000,28.43
RPUNMLLJOHMFFIL86CA,坡道平面,0,
RPSNMLQLNHMFFIL27CA,坡道平面,0,
RPRNMLNJOHMFFHL66CA,坡道平面,1000000,31.86
RPSNMLNJOHMFFHL76CA,坡道平面,1200000,31.86
RPTNMLNJOHMFFHL86CA,坡道平面,1000000,31.86
RPUNMLNJOHMFFHL96CA,坡道平面,950000,29.79
RPVNMLNJOHMFFHL07CA,坡道平面,1150000,31.86
RPWNMLNJOHMFFHL17CA,坡道平面,1150000,31.86
RPXNMLNJOHMFFHL27CA,坡道平面,0,31.86
RPXNMLNJOHMFFHL27CA,坡道平面,0,31.86
RPSOMLNJOHMFFHL86CA,坡道平面,0,
RPQOMLQJOHMFFHL96CA,坡道平面,0,35.93
RPTNMLTJOHMFFHL47CA,坡道平面,0,
RPVOMLNJOHMFFHL17CA,坡道平面,0,33.66
RPUNMLOJOHMFFHL07CA,坡道平面,0,28.67
RPQOMLLLOHMFFHL66CA,坡道平面,0,35.78
RPPNMLLMNHMFFAL48DA,坡道機械,0,
RPWNMLSJOHMFFGL57CA,一樓平面,0,
RPSNMLLJOHMFFGL09CA,坡道機械,0,
RPPOMLLJOHMFFGL88CA,坡道機械,600000,
RPXNMLMJOHMFFFL96CA,一樓平面,0,
RPQNMLPJOHMFFFL56CA,坡道平面,1000000,26.50
RPOOMLLJOHMFFFL68CA,升降機械,0,
RPOOMLLJOHMFFFL68CA,升降機械,0,
RPPNMLQLNHMFFFL66CA,坡道機械,0,
RPSNMLLLOHMFFCB87CA,坡道平面,1600000,37.71
RPUNMLLLOHMFFCB08CA,坡道平面,1600000,37.71
RPSQMLTKOHMFFCB88CA,坡道平面,0,31.49
RPUQMLTKOHMFFCB09CA,坡道平面,0,23.09
RPROMLTKOHMFFCB58CA,坡道機械,0,11.57
RPPNMLRKOHMFFCB08CA,坡道平面,0,30.73
RPPNMLRKOHMFFCB08CA,坡道平面,0,30.73
RPPNMLRKOHMFFCB08CA,坡道平面,0,30.73
RPUPMLQKOHMFFCB68CA,坡道平面,0,
RPRRMLTJOHMFFCB78CA,坡道平面,0,
RPOQMLNJOHMFFCB77CA,坡道平面,1500000,23.15
RPUOMLNJOHMFFCB18CA,坡道機械,0,
RPSPMLMJOHMFFCB97CA,坡道平面,0,30.78
RPRNMLMJOHMFFCB67CA,坡道機械,0,
RPRNMLMJOHMFFCB67CA,坡道機械,0,
RPQPMLMJOHMFFCB77CA,坡道平面,0,32.84
RPQPMLMJOHMFFCB77CA,坡道平面,0,32.84
RPQPMLMJOHMFFCB77CA,坡道平面,0,32.84
RPSSMLLJOHMFFCB18CA,坡道平面,0,22.64
RPWOMLQKOHMFFAB58CA,坡道機械,0,20.01
RPOOMLQKOHMFFAB77CA,坡道平面,0,20.39
RPOOMLQKOHMFFAB77CA,坡道平面,0,17.61
RPPNMLTKOHMFFAB08CA,坡道平面,0,17.61
RPPNMLTKOHMFFAB08CA,坡道平面,0,17.61
RPQNMLTKOHMFFAB18CA,坡道平面,0,20.39
RPQNMLTKOHMFFAB18CA,坡道平面,0,17.61
RPPRMLNKOHMFFAB87CA,坡道平面,0,42.17
RPPRMLNKOHMFFAB87CA,坡道平面,0,42.17
RPPRMLNKOHMFFAB87CA,坡道平面,0,42.17
RPPRMLNKOHMFFAB87CA,坡道平面,0,42.17
RPQRMLNKOHMFFAB97CA,坡道平面,0,42.17
RPQRMLNKOHMFFAB97CA,坡道平面,0,42.17
RPQRMLNKOHMFFAB97CA,坡道平面,0,42.17
RPPPMLSJOHMFFAB08CA,坡道平面,0,20.18
RPTNMLLMNHMFFAB77CA,坡道平面,0,21.96
RPOOMLLMNHMFFAB37CA,坡道平面,1400000,48.15
RPVNMLMJOHMFFAB87CA,坡道平面,1000000,23.86
RPWNMLMJOHMFFAB97CA,坡道平面,1000000,23.86
RPXNMLMJOHMFFAB08CA,坡道平面,0,23.86
RPXNMLMJOHMFFAB08CA,坡道平面,0,23.86
RPXOMLLJOHMFFAB08CA,坡道平面,1050000,25.35
RPUOMLKLOHMFFBB97CA,坡道平面,0,23.16
RPVOMLKLOHMFFBB08CA,坡道平面,0,23.16
RPOPMLKLOHMFFBB47CA,坡道平面,0,23.16
RPURMLKLOHMFFBB28CA,坡道平面,0,
RPSNMLKLOHMFFBB67CA,坡道平面,0,23.16
RPSNMLKLOHMFFBB67CA,坡道平面,0,23.16
RPTNMLKLOHMFFBB77CA,坡道平面,0,23.16
RPTNMLKLOHMFFBB77CA,坡道平面,0,23.16
RPUNMLKLOHMFFBB87CA,坡道平面,0,23.16
RPXNMLKLOHMFFBB18CA,坡道平面,0,23.16
RPPOMLKLOHMFFBB47CA,坡道平面,0,23.16
RPPOMLKLOHMFFBB47CA,坡道平面,0,23.16
RPQOMLKLOHMFFBB57CA,坡道平面,0,23.16
RPROMLKLOHMFFBB67CA,坡道平面,0,23.16
RPSOMLKLOHMFFBB77CA,坡道平面,0,23.16
RPTOMLQLNHMFFCB48CA,坡道機械,0,
RPOPMLLMNHMFFCB67CA,坡道平面,0,
RPOPMLLMNHMFFCB67CA,坡道機械,0,
RPUPMLLMNHMFFCB28CA,坡道機械,0,
RPQRMLLLOHMFFBB97CA,坡道平面,0,23.16
RPSOMLOKOHMFFBB08CA,坡道平面,1200000,27.14
RPTOMLOKOHMFFBB18CA,坡道平面,1450000,27.14
RPVOMLOKOHMFFBB38CA,坡道平面,1350000,27.14
RPWOMLOKOHMFFBB48CA,坡道平面,1300000,27.14
RPXOMLOKOHMFFBB58CA,坡道平面,1225000,27.14
RPXOMLOKOHMFFBB58CA,坡道平面,1225000,27.14
RPOPMLOKOHMFFBB77CA,坡道平面,1250000,27.14
RPPQMLPKOHMFFBB08CA,坡道平面,0,
RPPQMLPKOHMFFBB08CA,坡道平面,0,
RPPQMLPKOHMFFBB08CA,坡道平面,0,
RPPQMLPKOHMFFBB08CA,坡道平面,0,
RPPQMLPKOHMFFBB08CA,坡道平面,0,
RPORMLPKOHMFFBB08CA,坡道平面,1100000,32.52
RPWRMLPKOHMFFBB88CA,坡道平面,1000000,32.52
RPXRMLPKOHMFFBB98CA,坡道平面,1000000,32.52
RPOSMLPKOHMFFBB18CA,坡道平面,1100000,32.52
RPQNMLSKOHMFFBB18CA,坡道平面,1250000,34.09
RPSTMLPKOHMFFBB68CA,坡道機械,0,
RPWTMLPKOHMFFBB09CA,坡道平面,1100000,32.52
SPWTMLPKOHMFFBB56CA,坡道平面,1100000,32.52
RPROMLPLNHMFFBB08CA,坡道平面,0,
RPPNMLMJOHMFFBB37CA,坡道機械,0,
RPWNMLLJOHMFFBB97CA,坡道平面,0,
RPSOMLPJOHMFFBB08CA,坡道平面,0,
RPROMLQJOHMFFBB08CA,一樓平面,0,
RPQTMLTJOHMFFBB78CA,升降機械,0,
RPURMLSJOHMFFBB88CA,坡道平面,1000000,36.66
RPQNMLTJOHMFFBB18CA,坡道機械,0,13.62
RPUPMLQJOHMFFBB48CA,坡道平面,0,15.11
RPQNMLSJOHMFFBB08CA,坡道平面,0,
RPXQMLSJOHMFFBB09CA,坡道平面,1450000,32.26
RPORMLSJOHMFFBB28CA,坡道機械,650000,24.44
RPPRMLSJOHMFFBB38CA,坡道機械,850000,24.44
RPVOMLQJOHMFFBB48CA,坡道平面,0,21.49
RPVOMLQJOHMFFBB48CA,坡道平面,0,21.49
RPRNMLOJOHMFFBB77CA,坡道機械,0,13.23
RPRNMLOJOHMFFBB77CA,坡道機械,0,13.23
RPWOMLPJOHMFFBB48CA,坡道機械,0,
RPTRMLLMNHMFFBB28CA,坡道機械,0,
RPWOMLLJOHMFFBB08CA,坡道平面,1300000,23.59
RPORMLLMNHMFFBB77CA,坡道平面,0,
RPUNMLLMNHMFFBB97CA,坡道平面,0,
RPRQMLQKOHMFFBB38CA,坡道平面,0,
RPXQMLQKOHMFFBB98CA,坡道平面,1100000,25.81
RPROMLTKOHMFFBB48CA,坡道平面,1300000,31.44
RPSOMLTKOHMFFBB58CA,坡道平面,1300000,31.44
RPVNMLTKOHMFFBB78CA,坡道平面,0,
RPSPMLOKOHMFFBB18CA,坡道平面,0,13.21
RPPOMLMLOHMFFBB67CA,坡道平面,0,
RPVNMLKLOHMFFBB97CA,坡道平面,0,37.70
RPSQMLTKOHMFFBB78CA,坡道平面,0,
RPSPMLLJOHMFFAB67CA,坡道機械,0,
RPPOMLMJOHMFFAB37CA,坡道平面,1100000,23.86
RPQOMLMJOHMFFAB47CA,坡道平面,1000000,23.86
RPROMLMJOHMFFAB57CA,坡道平面,0,23.86
RPROMLMJOHMFFAB57CA,坡道平面,0,23.86
RPSOMLMJOHMFFAB67CA,坡道平面,1100000,23.86
RPRNMLNJOHMFFAB57CA,坡道平面,0,23.86
RPRNMLNJOHMFFAB57CA,坡道平面,0,23.86
RPUNMLNJOHMFFAB87CA,坡道平面,0,23.86
RPUNMLNJOHMFFAB87CA,坡道平面,0,20.54
RPVNMLNJOHMFFAB97CA,坡道平面,1200000,23.86
RPOOMLNJOHMFFAB37CA,坡道平面,1200000,23.86
RPOPMLNJOHMFFAB47CA,坡道平面,1200000,23.86
RPRPMLNJOHMFFAB77CA,坡道平面,0,23.86
RPRPMLNJOHMFFAB77CA,坡道平面,0,23.86
RPUOMLLMNHMFFAB97CA,坡道機械,0,16.20
RPPQMLSJOHMFFAB18CA,坡道平面,600000,24.04
RPSOMLPKOHMFFAB08CA,坡道平面,1300000,25.49
RPTOMLPKOHMFFAB18CA,坡道平面,1150000,27.37
RPPNMLKLOHMFFAB27CA,坡道平面,0,20.39
RPPNMLKLOHMFFAB27CA,坡道平面,0,17.61
RPQNMLKLOHMFFAB37CA,坡道平面,0,17.61
RPQNMLKLOHMFFAB37CA,坡道平面,0,17.61
RPPPMLQKOHMFFAB97CA,坡道平面,0,35.38
RPUNMLMJOHMFFCB97CA,坡道平面,1100000,32.40
RPVNMLMJOHMFFCB08CA,坡道平面,1300000,32.40
RPWQMLLJOHMFFCB38CA,坡道機械,700000,19.87
RPURMLLJOHMFFCB28CA,坡道平面,1250000,37.55
RPURMLLJOHMFFCB28CA,坡道平面,1100000,37.55
RPURMLLJOHMFFCB28CA,坡道平面,1550000,37.55
RPURMLLJOHMFFCB28CA,坡道平面,1400000,37.55
RPRNMLOJOHMFFCB87CA,坡道平面,0,33.07
RPUOMLTJOHMFFCB78CA,坡道平面,0,18.62
RPUOMLTJOHMFFCB78CA,坡道平面,0,18.62
RPVOMLTJOHMFFCB88CA,坡道平面,0,18.62
RPVOMLTJOHMFFCB88CA,坡道平面,0,18.62
RPWOMLTJOHMFFCB98CA,坡道機械,700000,9.05
RPOPMLTJOHMFFCB28CA,坡道機械,700000,9.05
RPPPMLTJOHMFFCB38CA,坡道機械,0,9.05
RPPPMLTJOHMFFCB38CA,坡道機械,0,9.05
RPQPMLTJOHMFFCB48CA,坡道平面,1500000,18.62
RPRPMLTJOHMFFCB58CA,坡道平面,0,18.62
RPRPMLTJOHMFFCB58CA,坡道機械,0,9.05
RPVPMLTJOHMFFCB98CA,坡道平面,1500000,18.62
RPSNMLQJOHMFFCB18CA,升降機械,0,
RPSSMLTJOHMFFCB98CA,坡道平面,0,40.25
RPORMLSJOHMFFCB38CA,坡道機械,0,
RPRNMLNKOHMFFCB87CA,坡道平面,1400000,32.51
RPRNMLNKOHMFFCB87CA,坡道平面,1400000,32.51
RPOOMLKLOHMFFCB47CA,坡道平面,0,33.07
RPVPMLLLOHMFFCB38CA,坡道平面,1150000,39.74
RPSNMLNLOHMFFCB08CA,一樓平面,0,
RPQNMLTJOHMFFFL96CA,坡道機械,0,
RPPNMLMKOHMFFFL88CA,坡道機械,0,
RPOOMLLJOHMFFGL78CA,坡道平面,1000000,
RPROMLRJOHMFFGL07CA,坡道平面,0,14.97
RPPNMLNKOHMFFGL09CA,坡道平面,1150000,23.67
RPWNMLKKOHMFFGL86CA,坡道平面,1300000,26.52
RPPPMLNKOHMFFGL66CA,坡道平面,1100000,31.77
RPRNMLPKOHMFFCB18DA,坡道平面,1200000,38.37
RPRNMLPKOHMFFCB18DA,坡道平面,1400000,38.37
RPTNMLPKOHMFFCB38DA,坡道平面,1200000,38.37
RPTNMLPKOHMFFCB38DA,坡道平面,1200000,38.37
RPTNMLPKOHMFFCB38DA,坡道平面,1500000,38.37
RPTNMLPKOHMFFCB38DA,坡道平面,1500000,38.37
RPUNMLTKOHMFFCB88DA,坡道機械,0,
RPSOMLPJOHMFFHL07CA,坡道平面,0,
RPXNMLQJOHMFFHL57CA,坡道平面,1400000,36.41
RPUNMLMKOHMFFHL96CA,坡道平面,1100000,36.41
RPVNMLMKOHMFFHL07CA,坡道平面,1100000,36.41
RPPNMLMJOHMFFHL98CA,坡道平面,1100000,17.88
RPQNMLMJOHMFFHL09CA,坡道平面,1200000,17.88
RPRNMLMJOHMFFHL56CA,坡道平面,0,17.88
RPRNMLMJOHMFFHL56CA,坡道平面,0,17.88
RPRNMLMJOHMFFHL56CA,坡道平面,0,17.88
RPUNMLPKOHMFFCB48DA,坡道平面,1300000,38.37
RPUNMLPKOHMFFCB48DA,坡道平面,1500000,38.37
RPUNMLPKOHMFFCB48DA,坡道平面,1500000,38.37
RPQNMLQJOHMFFIL96CA,坡道平面,0,
RPTOMLMLOHMFFGL96CA,坡道機械,0,
RPTOMLMLOHMFFGL96CA,坡道機械,0,
RPXOMLMLOHMFFGL37CA,坡道機械,0,
RPVPMLMLOHMFFGL27CA,坡道機械,0,
RPXPMLMLOHMFFGL47CA,坡道機械,0,
RPOQMLMLOHMFFGL66CA,坡道機械,0,
RPPQMLMLOHMFFGL76CA,坡道平面,0,
RPQQMLMLOHMFFGL86CA,坡道機械,0,
RPTPMLNLOHMFFGL17CA,坡道機械,0,18.55
RPWPMLNLOHMFFGL47CA,坡道平面,0,33.43
RPQOMLKKOHMFFGL98CA,坡道機械,0,
RPWPMLSJOHMFFGL77CA,坡道平面,1110000,36.04
RPTNMLMJOHMFFGL66CA,坡道平面,0,14.45
RPRNMLPJOHMFFFL66CA,坡道平面,1000000,26.50
RPQOMLPJOHMFFCL98CA,坡道平面,0,
RPUPMLLJOHMFFAL88CA,坡道平面,0,
RPRNMLMJOHMFFAL48CA,坡道平面,0,22.26
RPUPMLTKOHMFFCB98CA,坡道平面,0,23.04
RPUPMLTKOHMFFCB98CA,坡道平面,0,19.49
RPUPMLTKOHMFFCB98CA,坡道平面,0,19.49
RPWPMLTKOHMFFCB56CA,坡道平面,0,19.49
RPWPMLTKOHMFFCB56CA,坡道平面,0,19.49
RPWPMLTKOHMFFCB56CA,坡道平面,0,19.49
RPXPMLTKOHMFFCB66CA,坡道平面,0,19.49
RPXPMLTKOHMFFCB66CA,坡道平面,0,19.49
RPXPMLTKOHMFFCB66CA,坡道平面,0,19.49
RPPQMLQKOHMFFCB28CA,坡道平面,0,33.07
RPSSMLNKOHMFFCB48CA,坡道平面,1300000,32.40
RPXPMLNKOHMFFCB68CA,坡道平面,1450000,31.40
RPXPMLNKOHMFFCB68CA,坡道平面,1450000,31.40
RPUQMLNKOHMFFCB48CA,坡道平面,0,21.94
RPUNMLQJOHMFFCB38CA,坡道平面,1350000,23.45
RPVNMLQJOHMFFCB48CA,坡道平面,1400000,23.45
RPXNMLQJOHMFFCB68CA,坡道機械,0,7.76
RPTQMLRJOHMFFCB68CA,坡道機械,0,20.21
RPWOMLNJOHMFFCB38CA,坡道機械,0,
RPOSMLMJOHMFFCB87CA,坡道平面,1400000,28.10
RPOSMLMJOHMFFCB87CA,坡道平面,1400000,31.49
RPPSMLMJOHMFFCB97CA,坡道平面,1200000,29.93
RPQSMLMJOHMFFCB08CA,坡道平面,1500000,23.14
RPQSMLMJOHMFFCB08CA,坡道平面,1500000,23.14
RPQSMLMJOHMFFCB08CA,坡道平面,1500000,23.14
RPXQMLLJOHMFFCB48CA,坡道平面,1000000,
RPXQMLLJOHMFFCB48CA,坡道平面,1000000,
RPOQMLLJOHMFFCB57CA,坡道平面,0,28.01
RPWNMLLJOHMFFCB08CA,坡道平面,0,38.02
RPWNMLLJOHMFFCB08CA,坡道平面,0,36.37
RPWNMLLJOHMFFCB08CA,坡道平面,0,36.37
RPWNMLMJOHMFFCB18CA,坡道平面,0,43.96
RPQNMLMJOHMFFCB57CA,升降平面,0,8.60
RPPRMLTKOHMFFAB48CA,坡道平面,0,16.67
RPSPMLSLOHMFFAB58CA,坡道平面,0,
RPSPMLSLOHMFFAB58CA,坡道平面,0,
RPSPMLSLOHMFFAB58CA,坡道平面,0,
RPSPMLSLOHMFFAB58CA,坡道平面,0,
RPQQMLSLOHMFFAB48CA,坡道平面,0,29.84
RPQOMLKLOHMFFAB47CA,坡道平面,0,12.03
RPQOMLKLOHMFFAB47CA,坡道平面,0,12.03
RPWOMLNKOHMFFAB28CA,坡道平面,1200000,19.84
RPOQMLNJOHMFFAB57CA,坡道機械,400000,7.31
RPPQMLNJOHMFFAB67CA,坡道機械,400000,6.82
RPVNMLPJOHMFFAB18CA,升降機械,0,
RPPPMLMJOHMFFAB47CA,坡道平面,1200000,27.04
RPSQMLLLOHMFFBB08CA,坡道平面,0,36.66
RPTOMLKLOHMFFBB87CA,坡道機械,0,
RPPOMLNLOHMFFBB77CA,坡道平面,0,33.51
RPPOMLNLOHMFFBB77CA,坡道平面,0,33.51
RPQOMLNLOHMFFBB87CA,坡道平面,0,33.51
RPQOMLNLOHMFFBB87CA,坡道平面,0,33.51
RPROMLNLOHMFFBB97CA,坡道平面,0,33.51
RPROMLNLOHMFFBB97CA,坡道平面,0,33.51
RPSOMLNLOHMFFBB08CA,坡道平面,0,33.51
RPSOMLNLOHMFFBB08CA,坡道平面,0,33.51
RPXNMLSLOHMFFBB98CA,坡道平面,0,34.80
RPPPMLKMOHMFFBB67CA,升降機械,0,
RPPPMLKMOHMFFBB67CA,升降機械,0,
RPWPMLTKOHMFFBB09CA,坡道機械,750000,26.17
RPRRMLQKOHMFFBB48CA,坡道機械,0,
RPTNMLMJOHMFFBB77CA,坡道平面,0,19.85
RPXPMLNJOHMFFBB48CA,坡道平面,1100000,28.13
RPXPMLNJOHMFFBB48CA,坡道平面,1100000,28.13
RPSRMLNJOHMFFBB18CA,坡道機械,600000,
RPTRMLNJOHMFFBB28CA,坡道平面,1200000,32.69
RPSNMLPJOHMFFBB97CA,坡道平面,0,35.02
RPSNMLPJOHMFFBB97CA,坡道平面,0,33.24
RPVNMLPJOHMFFBB28CA,坡道平面,0,33.24
RPVNMLPJOHMFFBB28CA,坡道平面,0,31.64
RPXNMLPJOHMFFBB48CA,坡道平面,1000000,33.24
RPPOMLPJOHMFFBB77CA,坡道平面,1000000,33.24
RPVQMLNJOHMFFBB38CA,坡道平面,0,26.20
RPOPMLQJOHMFFBB87CA,坡道平面,0,24.06
RPPPMLQJOHMFFBB97CA,坡道平面,0,24.06
RPTNMLTJOHMFFBB48CA,坡道平面,0,
RPWPMLSJOHMFFBB88CA,坡道機械,0,
